grid,laps,year,round,lat,lng,alt,position_quali,q1,q2,q3,points_driver_standing,position_driver_standing,wins,points_team_standing,position_team_standing,wins_team_standing,podium,age_at_race
0,0,1989,3,43.7347,7.42056,7,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,20.0,0.0,0,26.3709787816564
0,0,1989,3,43.7347,7.42056,7,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,19.0,0.0,0,24.112251882272417
0,0,1989,3,43.7347,7.42056,7,11.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,0,27.137577002053387
0,0,1989,3,43.7347,7.42056,7,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,17.0,0.0,0,28.659822039698838
0,0,1989,3,43.7347,7.42056,7,11.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,11.0,0.0,0,28.53388090349076
1,69,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,27.0,1.0,3.0,47.0,1.0,3.0,1,29.1854893908282
5,69,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,6.0,5.0,0.0,9.0,4.0,0.0,1,35.1129363449692
7,69,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0,5.0,0.0,1,32.427104722792606
13,69,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,8.0,4.0,0.0,11.0,2.0,0.0,0,29.89185489390828
2,69,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,20.0,2.0,0.0,47.0,1.0,3.0,0,34.25598904859685
17,68,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,10.0,0.0,0,27.238877481177276
24,68,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,8.0,0.0,0,31.378507871321013
11,68,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,11.0,0.0,0,30.73511293634497
20,68,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,1.0,15.0,0.0,5.0,6.0,0.0,0,29.99041752224504
9,68,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,4.0,7.0,0.0,5.0,6.0,0.0,0,26.04517453798768
26,68,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0,36.77754962354552
23,67,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,13.0,0.0,0,31.148528405201915
19,67,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,9.0,0.0,0,25.193702943189596
25,66,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,11.0,0.0,0,40.89801505817933
18,66,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,3.0,12.0,0.0,11.0,2.0,0.0,0,24.922655715263517
22,53,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,16.0,0.0,0,28.095824777549623
3,43,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,9.0,3.0,1.0,9.0,3.0,1.0,0,35.80287474332649
10,35,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,4.0,9.0,0.0,4.0,8.0,0.0,0,34.75154004106776
15,35,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0,36.257357973990416
16,28,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0,34.836413415468854
12,20,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,9.0,0.0,0,29.99315537303217
6,16,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,3.0,1.0,0,29.752224503764545
21,16,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,19.0,0.0,0,32.71731690622861
8,15,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,4.0,0.0,0,31.874058863791923
14,9,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,1.0,13.0,0.0,7.0,5.0,0.0,0,32.55304585900068
4,1,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,7.0,0.0,0,26.012320328542096
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,16.0,0.0,0,30.036960985626283
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,4.0,8.0,0.0,4.0,7.0,0.0,0,26.105407255304584
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,0.0,0,27.83299110198494
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,18.0,0.0,0,30.29158110882957
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,19.0,0.0,0,26.428473648186174
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,20.0,0.0,0,24.16974674880219
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,0.0,0,25.190965092402465
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,13.0,0.0,0,27.195071868583163
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17.0,0.0,0,24.854209445585216
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,17.0,0.0,0,28.71731690622861
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,15.0,0.0,0,37.36344969199179
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,10.0,0.0,0,28.591375770020534
0,0,1989,4,19.4042,-99.0907,2227,11.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,18.0,0.0,0,28.00273785078713
2,75,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,29.0,1.0,1.0,56.0,1.0,4.0,1,34.275154004106774
14,75,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,12.0,3.0,0.0,16.0,2.0,0.0,1,35.13210130047912
17,75,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,5.0,0.0,1,31.397672826830938
26,74,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,3.0,14.0,0.0,3.0,10.0,0.0,0,31.16769336071184
25,74,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,5.0,7.0,0.0,13.0,3.0,0.0,0,24.941820670773442
16,74,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,4.0,11.0,0.0,16.0,2.0,0.0,0,31.89322381930185
24,73,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,11.0,0.0,0,27.2580424366872
13,70,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,9.0,0.0,0,30.012320328542096
21,69,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,1.0,16.0,0.0,7.0,6.0,0.0,0,32.57221081451061
8,61,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,26.0,0.0,9.0,4.0,1.0,0,29.77138945927447
6,52,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,3.0,13.0,0.0,3.0,9.0,0.0,0,25.21286789869952
22,52,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,13.0,0.0,0,36.79671457905544
19,50,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,16.0,0.0,0,32.73648186173853
20,46,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17.0,0.0,0,30.05612594113621
1,44,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,27.0,2.0,3.0,56.0,1.0,4.0,0,29.204654346338124
5,43,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,1.0,17.0,0.0,5.0,7.0,0.0,0,30.00958247775496
7,37,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,4.0,9.0,0.0,5.0,7.0,0.0,0,26.064339493497606
4,31,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,9.0,4.0,1.0,9.0,4.0,1.0,0,35.82203969883641
15,26,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,17.0,0.0,0,28.11498973305955
23,24,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,0.0,0,36.276522929500345
11,22,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,8.0,0.0,0,26.031485284052017
18,20,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,4.0,10.0,0.0,4.0,8.0,0.0,0,26.12457221081451
9,17,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0,6.0,0.0,0,32.446269678302535
3,10,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,8.0,5.0,0.0,13.0,3.0,0.0,0,29.911019849418206
10,7,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,4.0,12.0,0.0,8.0,5.0,0.0,0,34.770704996577685
12,3,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0,34.85557837097878
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0,30.754277891854894
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,19.0,0.0,0,30.310746064339494
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0,40.917180013689254
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,14.0,0.0,0,27.852156057494867
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,15.0,0.0,0,37.38261464750171
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,19.0,0.0,0,28.021902806297057
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,20.0,0.0,0,24.188911704312115
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,0.0,0,25.21013004791239
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,11.0,0.0,0,28.61054072553046
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0,10.0,0.0,0,27.21423682409309
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,18.0,0.0,0,28.736481861738536
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,0,24.87337440109514
0,0,1989,5,33.4479,-112.075,345,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,16.0,0.0,0,26.4476386036961
6,69,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,13.0,4.0,1.0,31.0,2.0,1.0,1,31.9315537303217
3,69,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,18.0,3.0,0.0,31.0,2.0,1.0,1,35.17043121149897
9,69,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,4.0,10.0,0.0,8.0,5.0,0.0,1,30.050650239561943
19,69,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,3.0,16.0,0.0,3.0,10.0,0.0,0,36.83504449007529
22,68,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,12.0,0.0,0,40.955509924709105
8,67,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,4.0,13.0,0.0,8.0,5.0,0.0,0,25.251197809719372
2,66,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,27.0,2.0,3.0,56.0,1.0,4.0,0,29.242984257357975
23,66,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,3.0,15.0,0.0,3.0,11.0,0.0,0,31.20602327173169
26,57,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,16.0,0.0,0,30.349075975359344
12,40,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,4.0,14.0,0.0,8.0,6.0,0.0,0,34.809034907597535
14,35,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,1.0,19.0,0.0,7.0,7.0,0.0,0,32.610540725530456
15,33,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0,25.248459958932237
21,28,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,9.0,0.0,0,26.069815195071868
10,26,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,15.0,0.0,0,34.893908281998634
18,13,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17.0,0.0,0,32.77481177275838
24,11,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,18.0,0.0,0,30.094455852156056
17,11,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,9.0,0.0,0,26.16290212183436
4,6,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,27.0,0.0,9.0,4.0,1.0,0,29.809719370294317
25,6,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,13.0,0.0,0,27.29637234770705
16,3,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,4.0,9.0,0.0,8.0,6.0,0.0,0,31.43600273785079
1,2,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,29.0,1.0,1.0,56.0,1.0,4.0,0,34.313483915126625
5,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,9.0,5.0,1.0,9.0,4.0,1.0,0,35.860369609856264
7,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,4.0,11.0,0.0,5.0,8.0,0.0,0,26.102669404517453
11,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,0,28.1533196440794
13,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,8.0,6.0,0.0,13.0,3.0,0.0,0,29.949349760438057
20,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,6.0,7.0,0.0,7.0,7.0,0.0,0,32.48459958932238
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,10.0,0.0,0,36.31485284052019
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,15.0,0.0,0,27.890485968514717
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,5.0,8.0,0.0,13.0,3.0,0.0,0,24.980150581793293
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,12.0,0.0,0,30.792607802874745
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,1.0,20.0,0.0,5.0,8.0,0.0,0,30.04791238877481
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,17.0,0.0,0,26.48596851471595
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,20.0,0.0,0,24.227241615331966
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,14.0,0.0,0,37.42094455852156
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,19.0,0.0,0,24.91170431211499
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,13.0,0.0,0,28.648870636550306
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0,11.0,0.0,0,27.252566735112936
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,19.0,0.0,0,28.774811772758383
0,0,1989,6,45.5,-73.5228,13,11.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,0,28.060232717316907
1,80,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,38.0,1.0,2.0,65.0,1.0,5.0,1,34.3709787816564
3,80,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,15.0,4.0,1.0,15.0,3.0,1.0,1,35.917864476386036
8,80,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,22.0,3.0,0.0,35.0,2.0,1.0,1,35.227926078028744
16,80,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,3.0,17.0,0.0,10.0,5.0,0.0,0,25.075975359342916
13,79,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,13.0,0.0,0,32.832306639288156
17,79,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,1.0,22.0,0.0,3.0,12.0,0.0,0,30.850102669404517
25,79,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,4.0,9.0,0.0,8.0,7.0,0.0,0,31.49349760438056
20,78,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,3.0,15.0,0.0,3.0,10.0,0.0,0,36.89253935660506
24,78,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,25.0,0.0,13.0,4.0,0.0,0,27.488021902806295
9,78,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,1.0,21.0,0.0,10.0,5.0,0.0,0,32.668035592060235
15,77,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,15.0,0.0,0,24.87337440109514
14,77,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,30.0,0.0,8.0,7.0,0.0,0,25.286789869952088
11,76,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,13.0,0.0,0,26.543463381245722
10,71,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,4.0,12.0,0.0,4.0,9.0,0.0,0,26.220396988364133
22,67,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,4.0,11.0,0.0,5.0,8.0,0.0,0,26.16016427104723
5,50,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,13.0,5.0,1.0,35.0,2.0,1.0,0,31.98904859685147
19,49,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,10.0,0.0,0,36.37234770704997
12,43,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,9.0,0.0,0,26.127310061601644
4,40,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,8.0,6.0,0.0,13.0,4.0,0.0,0,30.00684462696783
23,31,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,18.0,0.0,0,28.210814510609172
7,30,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,15.0,0.0,0,34.95140314852841
21,30,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,14.0,0.0,0,27.353867214236825
6,29,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,33.0,0.0,15.0,3.0,1.0,0,29.867214236824093
26,27,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,4.0,13.0,0.0,8.0,6.0,0.0,0,25.308692676249144
18,14,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,2.0,18.0,0.0,3.0,12.0,0.0,0,41.01300479123888
2,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,27.0,2.0,3.0,65.0,1.0,5.0,0,29.300479123887747
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,4.0,10.0,0.0,8.0,6.0,0.0,0,30.10814510609172
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,18.0,0.0,0,30.151950718685832
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,3.0,16.0,0.0,3.0,11.0,0.0,0,31.263518138261464
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0,0,30.406570841889117
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16.0,0.0,0,25.305954825462013
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,1.0,23.0,0.0,5.0,8.0,0.0,0,30.105407255304584
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,41.0,0.0,3.0,11.0,0.0,0,27.310061601642712
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,19.0,0.0,0,24.969199178644764
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,16.0,0.0,0,37.478439425051334
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,17.0,0.0,0,28.11772758384668
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,19.0,0.0,0,28.83230663928816
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,0,24.28473648186174
0,0,1989,7,43.2506,5.79167,432,11.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,14.0,0.0,0,28.706365503080082
2,64,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,47.0,1.0,3.0,74.0,1.0,6.0,1,34.390143737166326
3,64,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,21.0,4.0,1.0,21.0,3.0,1.0,1,35.937029431895965
9,64,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,12.0,6.0,0.0,17.0,4.0,0.0,1,30.026009582477755
10,64,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,6.0,8.0,0.0,6.0,8.0,0.0,0,36.91170431211499
11,63,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,2.0,20.0,0.0,3.0,13.0,0.0,0,28.229979466119097
15,63,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,1.0,25.0,0.0,3.0,13.0,0.0,0,30.171115674195757
24,63,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,1.0,21.0,0.0,3.0,12.0,0.0,0,30.869267624914443
16,63,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,8.0,0.0,0,36.39151266255989
19,62,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,4.0,15.0,0.0,8.0,7.0,0.0,0,34.88569472963724
7,62,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,13.0,5.0,1.0,35.0,2.0,1.0,0,32.0082135523614
26,62,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,27.0,0.0,17.0,4.0,0.0,0,27.50718685831622
21,62,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,14.0,0.0,0,26.562628336755647
6,54,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,4.0,13.0,0.0,4.0,10.0,0.0,0,26.239561943874058
20,49,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,1.0,24.0,0.0,5.0,9.0,0.0,0,30.12457221081451
4,49,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,35.0,0.0,21.0,3.0,1.0,0,29.88637919233402
13,46,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0,24.892539356605067
12,39,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,0,34.97056810403833
18,32,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,1.0,23.0,0.0,10.0,5.0,0.0,0,32.68720054757016
14,31,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,4.0,12.0,0.0,5.0,9.0,0.0,0,26.17932922655715
22,28,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,3.0,17.0,0.0,10.0,5.0,0.0,0,25.09514031485284
17,23,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,17.0,0.0,0,25.32511978097194
5,19,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,22.0,3.0,0.0,35.0,2.0,1.0,0,35.24709103353867
8,15,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,10.0,0.0,0,26.146475017111566
25,16,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,4.0,11.0,0.0,8.0,6.0,0.0,0,30.127310061601644
1,11,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,27.0,2.0,3.0,74.0,1.0,6.0,0,29.319644079397673
23,2,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,18.0,0.0,0,30.425735797399042
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,2.0,18.0,0.0,3.0,12.0,0.0,0,41.0321697467488
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,4.0,10.0,0.0,8.0,7.0,0.0,0,31.512662559890487
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,15.0,0.0,0,27.37303216974675
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,3.0,16.0,0.0,3.0,11.0,0.0,0,31.28268309377139
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,14.0,0.0,0,32.851471594798085
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,4.0,14.0,0.0,8.0,6.0,0.0,0,25.32785763175907
0,0,1989,8,52.0786,-1.01694,153,11.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,0.0,0,24.303901437371664
